text,file,cluster
"Pregunta
 ? Hablas con Paula ? Mira , es una compra un y Pues estoy llamando porque es primera vez que comprar un par de veces antes . Y ahora me cambiaron unos productos . Yo puse no en la página . Dice que te da la opción de poner . bueno , bueno , tampoco soy tan estricta con que porque digo ya . Bien , por ultimo que cambiar la marca . Yo sé que no está un poco precio que uno lo había esperado y todo . Pero hay tres productos , que me cambiaron por primera vez en criterio Y un No fue mucho , mucho . Mira , te cuento uno de los productos . . Chocolate sería largo . Entiendo . Y me mandaron chocolate blanco . . Parece que es marca . No me la misma , No , pero más allá de eso , blanco que , criterio Yo estoy voy a tener amargo y mandan blanco seguro . una mermelada de . Entiendo que me pueden . por otra marca , pero el mismo sabor . Me mandaron de arándanos . Yo no , como no me lo . no me gusta la , . Y el tercero , lo puedo , El tercero , que ya puedo un poco , me imagino porque en verdad . el tema había comprado un trozo de carne de corte asiento que lo había pensado hacer a la . Y me mandaron pollo . Yo , verdad ? Nunca he comprado pollo ganso . No si sirve para partir . Ojalá que sí . Eso ver si me podías dar alguna solución , Por lo menos para la cobertura . Chocolate , porque la cobertura blanca yo no la voy a ocupar . Ya me imagino que está con la boleta , verdad ? número . Te , por favor , mi hijo de doce , doce , siete veintinueve . Cinco , cinco , nueve , por favor . puedes ver lo que yo pedí , Lo que me trajeron , cierto ? Sea el cambio . Eso es lo mismo cambiaron la marca , pero es como el mismo sabor por decirlo . No si se entiende . Pero fue la marca en el . Así que al final , surtido de marisco . Igual por eso no te no te . ? claro . Si no hubieran cambiado la marca y el mismo sabor porque igual me cambiaron la marca del aceite de oliva que yo había comprado . Me mandan otra de otra marca , pero era soy igual . Entonces me sirve , Cachai ? Claro que eso es recibiendo a la mermelada o la cobertura de chocolate , Ahora , si tu me preguntas hasta eso , lo puedo ya también un copa cuando no visita . Pues has hecho la situación anterior , pero no se la estar regalar después da lo mismo , pero la chocolate Yo quería ver la posibilidad . me podían cambiar y que , aunque sea de otra marca . Y yo le devuelvo , la que tengo acá es como te digo , esa no la voy a , que me mandaron una de chocolate blanco . Ya , pero mira , los Pollo ganso . Yo lo tenía planeado usar mañana es cambio . Podría llegar hasta mañana hasta mediodía . Yo puedo esperar . para mañana y temprano . No hay como de O sea , desde doce es el Porque para en la tarde , Última hora Tampoco ya entonces , pero si me aseguras que van a hacer el cambio mañana , yo estaría feliz . , que me le puedo alguien de la Por supuesto . me escuchas ahora recién parece que había . dice este botón ? Sí había . Había apretado el botón de silencia . uno . Ya los tengo tan . Votos . cuarenta y uno . Noventa y dos . Cuarenta y uno , noventa y dos . Treinta y nueve para el sábado treinta para el cambio . Te pasaste . . Muchas gracias . Igual .  
",34757-13-25-10.csv,envios
"Pregunta
 punto . Se atiende . En qué lo puedo ayudar ? conveniencia . Mira , llamaba porque tengo un problema con un con un pedido el día ayer . favor . , es el diecisiete ya dieciocho veintiocho cuatro , dos . Deme un momento el pedido ? Mira que ayer me llegó despacho y no lo bien . día de hoy . Pero todos los productos y los reemplazos sin mi consentimiento . Nadie me . No , . Me entonces todas las cosas que supongo que no había . No , que no encontraron . Me las mandaron cambiadas por otra cosa totalmente distinta . Y los cobran la A la tarjeta . tengo el . moscada . Claro . Me mandaron clavo de olor . Así es la es lo que no entendí porque yo pedí dos negra , eh ? Y me llegaron tres . Entonces , a Perfecto . Después el pepino , Alaska pendiente . no creo sea . digo ? Ensalada cuatro . Claro . , . Después el perejil . Y le ? Claro , Me llegaron dos cilantro . Entonces , no necesito dos , quiero uno . Y si no hay , no lo no quería reemplazarlo por otro . Después el papel mantequillas enviaron papel . Claro que tengo mil papel aluminio , lo necesito Y así todo me lo trajeron igual la supone que tienen que seguir la misma línea , y lo que yo es que me llame La vez pasada me llamaron para preguntarme quería reemplazar todo entonces ahí yo acepté , Pero no en cualquier cosa . , no se preocupe , le a ver pago correspondiente ya , Perfecto . y lo otro que también faltaron de la que pedí ya , , es . doce no me llegaron doce . que me llegaron . llegaron diez ya . A los últimos cuatro dígitos son cuarenta y uno , cero , cuatro , cuarenta ? Con la carne no , pero todo lo demás no es moscada . El pedido Alaska , que yo , no que vino , no que nos gusta el el otro . , perdón , el que Alaska , el que comemos . Perdón , ensalada que es largo no , No , no sé qué hacer con ellos . El papel , mantequilla , el otro . Pero perdón , me otro . todos de en realidad me llegaron dos cilantro . Yo no pedí otro cilantro . El papel aluminio . sala y el . . , no tengo problema en el reemplazo , pero en todo caso , igual a pesar de de poder solucionarlo . no . O sea , no sé no sé solucionar , encontrar esto de el tema de los reemplazos o cosas así ? Porque ya esto solamente dos , por cinco , , despacho y todo . Pero tenía problemas los dos . Entonces , no sé si el criterio , aquellos que están haciendo , , las compras o pasa . Porque incluso en la , esa misma física que me llegó acá , no me salían Otros precios por ejemplo , el cilantro sesenta y cinco pesos . Entonces no sé si era para en casa , no sé cómo habrá sido , pero sale unos precios distintos . Muchas cosas o sea yo , por ejemplo , para para esto , podría yo pedir que me ? Me , por ejemplo , más tarde , pudiesen llamar . , porque el cambio acá fue brutal . que yo nunca ni siquiera . eso . Me el mismo niño la recolección y me No . Te parece que lo reemplazaremos y yo claramente , que no directamente . Entonces es lo que busco . Y Y también llegó en la en la mañana . Entonces deben del recolector en . recolección . Ya , pero no usted igual . puedes poner también , eh ? No sé . Usted en el recolector y todo Claro , ya , perfecto , porque porque me encantaría de nuevo con , Pero no . No puede ser que cada vez que me traigan algo Antes me cobraron cosas que nunca me llegaron . Igual que ahora . Entonces claro , eso es lo que me hace pensar . Claro , no el pedido . Claro , y así eso , eso quiero pensar entonces claro . Bueno , entonces qué pasaría de aquí ? Se supone que un reembolso una . Terminar  
",34805-12-25-34.csv,envios
"Pregunta
 Es un pedido . Bien , El cual me . Pero me lo facturan un dos veces . , lo estoy escuchando . El orden . Es la . Correcto . Dieciséis cuarenta y cuatro , Ochenta y dos . Bien . Cero uno , crédito . Parece como Sí , un momento . El de cincuenta y ocho ochenta y el veintisiete seis sesenta y cuatro . No , me entiendes . Pero me rebajaron de crédito ? Los cincuenta y dos , dos el dieciocho . Yo me un comprobante Ya ? Y si no se le ? Lo . . no , eso , eso no . De igual manera un correo con eso , Aparece como movimiento , no ? me mandar un correo . Veinticuatro treinta y cuatro . Tres , cuatro , arroba . Gmail punto com . Sí , pero el correo . le digo ? . Pues entiendo su nombre . . , correcto . . , que , correcto . Es el número de seguimiento . . cero uno . Hasta luego . Gracias . Y así todo  
",34795-13-49-11.csv,compra
"Pregunta
 Buenas tardes . Sabes que estoy esperando un pedido que supuestamente iba a llegar a la una . , el de orden . ya . Siete , veinticuatro . Aló ? Sí , . , veinticuatro . Setenta y treinta y tres . Setenta y tres . diecisiete , veinticuatro . Setenta y dos . Treinta y tres . Jota ce Hache , , ya . por favor , porque yo tenía que justo un salvo conducto porque tenía que salir y ahora no voy a poder . Por favor , necesito que se contacten conmigo , que me estan avisando . Cómo va eso ?  
",34805-14-11-48.csv,envios
"Pregunta
 Hola . Buenas tardes . Todas con Marcelo . . Lo que pasa es que el día veinte abril compra por internet . Me cargaron el total de la compra y luego el veinticuatro la compra . Me cargaron . la misma compra . tengo la tarjeta dos veces . La misma compra dieciséis . Sesenta y dos , diez treinta y dos . Okay , Pero lo importante que hacer la del Quería saber , muchas gracias . Igualmente . Hasta luego .  
",34780-17-47-28.csv,compra
"Pregunta
 , hola . Hablas con y te hago una consulta . Mira , yo hice un pedido el sábado en la noche , el sábado pasado y me cobraron ese día en la tarjeta cuando día después , cuando el niño me trajo el pedido me cobraron menos porque habían cosas que no . Pero en la tarjeta de crédito aún los dos cobros . hoy , el orden del pedido . No lo tengo . Te doy el mío Pero la cuenta está nombre ? Es el ocho seis cero cinco . Doscientos . Yo ocho , cientos . ocho . Es el único pedido que hecho . que el que el único que está . . ciento . Sí , Ya , Pero no te genere intereses en la tarjeta de crédito . Los ciento treinta y cinco . Ya , ya , , pero no te genere intereses tener ciento treinta y cinco sin pagar , digamos ya , ya . Y dices entre siete y diez días es liberado Ya , ya voy a . Entonces ya diez días . Entonces faltan tres . Sí , ya . Listo ya . Gracias . Gracias . Chao siete .  
",34780-15-16-19.csv,compra
"Pregunta
 los reyes que tengo una duda porque yo hice un pedido hace como dos días un domicilio que no era mi casa . una amiga . tres productos por un precio , pero le entregaron dos con otro precio . quería saber pasó . Doce , dos , ocho , nueve , ocho , seis , dos . Yo no . Ocho . , , . Ayer . Claro , . Yo mil ciento cuarenta y nueve . Eso y la persona recibió dos unidades . la que teniendo la boleta final . Le , asumo que era lo mismo . Dice la lo mismo , dice , dice dos por cuatro mil setecientos y y la orden teléfono . Ciento cuarenta y nueve ahí . No , no , La persona . Ya lo Yo creo que . que Claro , y Pero me el cambio de presión , pues ya ya una un error dos por un más alto . Claro . O sea , de hecho sigue la boleta , A veces solamente  
",34758-17-30-45.csv,envios
"Pregunta
 Buenas tardes . . . Le habla . Sale Con ? Tengo el gusto . Hola . Mira , sabes un pedido la semana pasada y llegaba . entre las nueve de la mañana y las tres de la tarde . las y llegado . Quiero saber el tema . Claro . Me indica su número de pedido . Por favor . ? Su número de pedido es con el único dato que lo . Trece , trece nueve , nueve cero cero nueve cero cero . Cuatro nueve cinco cuatro nueve , cinco , siete Creo que lo hice cuando no te el otro ya su nombre es Disculpe el . Jorge Mantenga esa . No se va a retirar . No , el tiempo de espera me indica otros dos para validarlo con este hay una compra . ciento , veinte ciento veinte cero . Cinco dos cero , cinco , dos seis cero cinco dos Sí , correcto . Voy a validar a nivel del sistema . Por favor , no se vaya a retirar . . El tiempo es para validando . No , a retirar . Por favor el tiempo de espera los de me indicó que trece novecientos cuatro . Noventa y cinco siete . Correcto ? Sí , y el otro es catorce ciento veinte cero . Cincuenta y dos once no . Correcto , no me aparecen con ninguno . Una compra realizada . Mira , dame un segundo . Voy a que me hicieron el cargo . La y la tarjeta ya , eh ? Para ver que la porque nunca eso . un poquito , por favor . debería ver mi número de pedido ? Si es que lo . Si es que lo tuvieran . Porque no nos llego correo confirmando tampoco . , eso en el momento del correo tenía que haberle llegado . El número de pedido empieza por ciento . Sesenta . Ciento sesenta y uno . Así dependiendo dice Hope , pero no la hizo ya no , no lo encuentro , Así que voy a No consigue el pedido . Estoy mirando la última no , no consigo la contra . , un momento . Sí , porque en el momento que hace la compra por primera vez debe registrar la tarjeta luego de registrar la tarjeta le va a llegar un correo y allí lo que nosotros hemos hecho compras entonces tenía y todo lo demás . El tema es que no . No . Cómo se llama ? Yo estoy O sea , yo recuerdo haber hecho el pago , haber hecho todo el proceso . Pero no , no veo la la compra y no . Y Dios , que era por día . Claro . Entiendo . Sí , nivel sistema . Con los números de no me aparece claro . Ya , Bueno , yo vuelvo a llamar . que necesito algo más . Muchísimas gracias llamar . Entonces le recuerdo que con . Hasta luego .  
",34803-19-40-27.csv,ayuda
"Pregunta
 gusto . con ? Usted , . Mira , , lo que pasa que mi estado de cuenta de la tarjeta cinco . Ya habiendo los cargos de de uno que no me aparece en el fondo , mail facturado . Cuando envían ustedes ya y me un cargo como por un monto reservado , no , ? ver . , no , un montón . El primero , El cuatro y no . , ese pedido ? Me cuenta ciento sesenta y dos , siete , cuatro , nueve , cinco , nueve Jota Eme ce . cero uno , pero tengo todo . Incluso hay dos que no me conjunto . Me subieron como mil pesos más y y en el fondo este no , no tengo como ha sido factura . los otros , lo que los tengo , pero no está realmente . Su pedido factura y de hecho , este es un pedido que yo le hago mi sueldo siempre . Y no tengo una de ellos tampoco . Por este pedido eso no me . Y tengo uno del cuarto . Fue la la compra supuestamente y el cuatro . Yo tengo un cargo por ochenta y ocho mil siete ocho cinco . Que diferencia . El monto . me cargaron monto reservado y siete . Seis . No . Pues pues me lo cargaron . De hecho , factura en el estado de cuenta , No ? , también , no . . Mira , sabes ? Ya vale . Vale . Perdón . con el número de reclamo , hacer un comentario . Treinta y nueve ya . . Ochenta y tres . . Ochenta y tres . Correcto . Ya . Mira , tengo , de hecho , que está con un . Noventa y ocho mil y tantos me sale , sale en el fondo , el correo que me por ochenta y ocho mil siete ocho cinco y me cargaron en la en el estado de cuenta ochenta y nueve , cinco , ocho , dos . Y tengo esto mismo con tres casos que en el fondo me su pedido factura o con otro caso . y tres mil ciento veintinueve y me carga sesenta y cuatro mil cuatro , cuatro , siete , otros pedidos . , este Tengo dos . Dos temas que me cargaron el monto reservado , además , lo que me cargaron fue más de lo que me envían como facturado Y eso el . Tengo dos casas más . Igual que buscarlo . Gracias . , puedo acá . Según las fechas tenemos No se preocupe . Cuatro , tres , cuatro No tendría en el correo . . . sesenta y cien treinta y nueve . el pedido . , no sé está el número que viene en el correo que enviar . Aquí está Pedido de corta . Dieciséis , doce , nueve , seis , seis , seis . Jota Chillón , . , ese está cobrado . El monto de reserva no está cobrado lo que realmente se . Sí . No , eso no está cobrado . cobrado solamente el monto . El mismo tengo con en mi estado de cuenta . Sesenta y cuatro mil cuatro . Cuatro , siete , siete . Sí . que ver entonces , increíble aquí todos los . que me a revisar porque son nueve , noventa y ocho . mal . Y el otro pedido ? Lo tengo que buscar . un segundo . El otro que también tengo del seis cuatro . A ver , cuatro , que facturado este sesenta y seis . Claro . Es el me me corta . Dieciséis , diecinueve , nueve , cuatro , siete , seis . ya me cobraron los sesenta y siete mil dos , ocho , cuatro en el estado de Treinta y nueve . Veintiséis , noventa y cuatro caso . Y en el otro . Bueno , se lo vas a y el primero . No es cierto que el del primero de reclamo ? , nueve , noventa y ocho y debió ochenta y ocho , veintisiete cero cero . Pero este es de ? , el que te . , por cada uno . , ya , ya , . que no ya son treinta . Y van a ahora ya perfecto . Ya , eso , eso ya por cualquier cosa . Yo me comunico con usted . No con estos números . veinticuatro horas . de contactarme . bien . Gracias . Hasta luego .  
",34803-19-53-27.csv,compra
"Pregunta
 Ya te lo ? un segundito . Es el de corta ? Sí , , siete , tres , dos , seis , siete , ocho Jota Eme de mamá CE Hache cero uno . Ya . Bueno , , mañana ? El ocho treinta y ocho cincuenta y ocho , dos , seis , cuatro . Dame un segundito , . Muchas gracias . el número , por favor ? Treinta y siete , trece , catorce . Buenas  
",34714-21-09-29.csv,envios
"Pregunta
 Hola , María . , Mira todas las , , , mira , estoy aquí , en el portal de . Casi enviar a un a un problema que tuve que tiene ribetes más o menos grave . Ya , en la tarde con . Me dijo que no tenía sistema . No , no me atendió . Yo le dije Mira , te voy a estar , Voy a estar estar hasta como las de la tarde . Si no el . menos lo . , un poco antes de darte los números . Perfecto . número de . Mira , resulta que yo un producto ya . El producto se cambió arbitrariamente , lo por La y me dieron otro producto que no corresponde . Sin preguntan . , mire , este producto no me sirve , porque era otro piso de la piso flotante . Entregaron algo . Va ser amiga , que del piso , de hecho , y me ningún problema , se lo retirar y todo perfecto . retirarlo ! Estoy hablando ! Me remontando el veintiuno . Abrilil . Vinieron a retirar los días veintidós y me entregaron un papel que tengo hace una crédito ya . Y este llamado número once hago para preguntar por ? No de crédito . Y no pasa nada . Entonces lo grave es que con mi plata y con los productos . , yo me quedé sin nada y eso lo . Entonces yo , por ejemplo , si el tema ya con con , , abogado , lo que caiga Bueno , debido obviamente entonces por eso yo digo aquí algo en todo este tramo . Tiene que haber un momento en que un ejecutivo el caso y diga Oye , para pasa ? crédito que nos ha hecho Tampoco y no . No se ningún ejecutivo a a decirme Mira , el señor , , su caso día tanto porque por a ti , como cliente decir Bueno , mire , aquí ya tengo volumen . Un antecedente . Tengo un respaldo de se va hacer algo , pero tampoco tenido eso . Y los judíos que llamado han envío . Dime entonces ya , tanta cosa me quedo el tema casi . Yo digo tengo ya el tema muy casi al Madrid , hasta , las conversaciones . Mira , yo haga una cosa , haga una cosa voy a conversar contigo . Ahora te voy a dar los de caso para , contextualizando pues la conversación . me dices cuáles serían los pasos a seguir , porque cuando la última vez que , que fue el día lunes de esta semana , me dijeron lo van a contactar , es repetidoras y le van a dar una solución , cosa que no ha pasado han pasado más de setenta y dos y y eso el día , la semana anterior fue lo mismo Y la anterior , lo mismo y anterior , lo mismo entonces . Ahora , si me dices mire , lo van a contactar en menos setenta y ocho horas . Nada me garantiza que iba a ser así . Ya un poco por la evidencia . Mira de es el trece trece nueve cero tres dos , cuatro , tres y un ocho cuatro tres , ocho . Y el Y el número de caso que yo tengo ? Que ? El veintidós de abril es el tres , seis , cinco cero . Noventa y uno , me meto todos los días , me meto al banco a ver los movimientos . crédito y no hay ninguna nota . Entonces no sé si con eso puedes consultarme para ver si en este rato alguien lo o el o el tema . , igual la congela o no se en cuenta . Se cerró el caso . Voy a esperar . y . , como te comenté no sé si , se llama desde el veintiocho se llama Yo no lo he escalado , en la que lo , de , el botón , pedido . Pero si me me y me dice mira , te lo hacemos mañana . Yo cancelo esto porque lo he hecho con otra empresa , pero aquí el tema yo creo que me mete el monto . un poco la gravedad , porque ya está bien . Entiendo que se pueda demorar , pero no , no , , la certeza de que se va hacer y dile que anteriormente yo tengo también un una gestión con , también un monto muy similar que yo ya veía una fruta y la ciudadanía ya y no se hizo el cambio . me No le vamos a hacer la la devolución y bueno , yo la verdad que ese caso , me estoy remontando ya un unos cuatro meses entonces . Yo la verdad que no tengo , que yo , por lo menos particular , No tengo ninguna nota de crédito de un hecho la por la aplicación . Entonces hay alguien en el en el en todo también ? No , está haciendo su trabajo ya . Y de repente , claro , el hecho no hacerlo de en estas cosas que son más o menos . yo creo que ahora es grave . Y al hecho de que tenga mi platino quiere devolver grave , Claro . O sea , yo , por ejemplo , voy a cualquier Little . Pues a ver si ojalá terrible lo que sea . Mejor . Mira , aquí te devuelvo el producto , te lo . Mira , no me sirvió el televisor . No , problema . Vamos a devolver el dinero y no pasa nada . Entonces no es es complejo . Yo creo que equipo de , cuando ya estás en regla y hay que venderla porque hay hay una transacción de por medio , eh , se hizo y hay que responder por transacción que una devolución están . , . Entonces yo te mira , te voy a dar el la opción de que tengo un . . Tu supervisor tiene Bueno , yo ya me vi en la necesidad . , porque sin mentirte es el . son ya casi un mes atrás nuevo llamado , entonces , como que ya no , no . Pues no , no , no puede ser nada . Me garantiza que el décimo se arregla . Pueden pasar tres , cuatro más y entonces Y entonces yo , bien amable se ha dicho Mira eso , está empezado a dar la información yo y y me dicen ya , mira , te contactar en menos hora , pero no , nunca se había dado el caso . Ya que tenga que , empieza escalar un poco , Llama , así que nada . Pues tú dime más o menos ? Cuáles serían los siguientes ? Como para estar un poco atento ? no entiendo , entiendo . No , pero esto , digamos , va a servir porque yo sé que ustedes son los que la . Y como yo le en un rato delante , hay alguien aquí que no haciendo el trabajo y va a tener que hacerlo . Hay alguien ? Mira , yo y yo te lo comento también en atención al cliente . Me a echar en tecnológica y cuando pasan estas cosas y algo arrancó de mano y ya se fue , Pero todavía y escaló mucho ahí . Nosotros como que a Aquí va . Hay un responsable y se le . Mira , sabes que aquí . No vuelva a pasar . Entonces yo creo que un poco lo mismo . gusto . Disculpe . Con quién Ya . . Muchas gracias .  
",34783-16-44-06.csv,envios
"Pregunta
 Hola . Buenos días . Cómo estás ? Hablas con Patricia Reyes ? Mira a ver si me ayudar . Tengo un seguro . O sea , el martes y su pedido online . Y me salía fecha entrega por el viernes entre las cuatro las nueve de la noche y no recibí nada . Pero en la grabación que usted dice que uno se puede meter a la cuenta los judíos , etcétera . Y a me sale compras Que hecho No , dice que no ninguna compra . Y ese día , cuando yo calle pago en línea , me salió que está pagado todo . Entonces quiero saber si se hizo efectivamente el el pago que . algo ? Tú puedes revisar ? un segundo . lo lo curioso ? Mira , cuando yo hice el pago no me llegó ningún recibo a mi correo . Entonces , tampoco María , como raro , porque pagamos con la tarjeta de crédito no me mi correo , ningún , ningún informe . Dije a esta cuestión solamente una foto de la pantalla . Lo que habíamos comprado , nada más . El día que llegaba tenía que haberme llegado un un recibo a mi correo . , , . el cobraron el despacho ? Eso , No . , cobran el pedido completo y nada más . mal . Mal cargo del despacho que ahora . ya es el nueve dos cinco uno . Sí , cuatro , siete uno y un cuatro . ya , sabes de juego . Algún error ? La la , la transacción y nosotros pensamos que se hizo , su tarjeta , todo caso . Bueno , que dejarlo . nuevamente ya . Claro , no , me esa parte , que , etcétera . Y dice que no tengo compra de ya . Pues muchas gracias por tu ayuda .  
",34755-09-03-20.csv,compra
"Pregunta
 punto . Se le le atiende , con quién tengo el gusto de hablar ? , muy bien , Macarena , indíqueme su número de para verificar la información . Perfecto . Voy a verificar la información . en línea por la permanencia en espera . Señora Mascarenhas le efectivamente , este pedido se encontraría anulado . Muy bien . En este caso , la devolución del monto se realizaría en un plazo no mayor a setenta y dos horas . Señora Macarena , Es correcto , señora Macarena . El pedido nos aparece anulado . Efectivamente . De igual manera , a su correo le va a llegar la confirmación de que el pedido efectivamente , se encontraría No ? En este caso , setenta y dos horas de corrido . Señora . . Gracias por llamar . un punto . Se le . tarde  
",34705-14-58-31.csv,ayuda
"Pregunta
 Hola . Buenos días . Mi nombre es Paola . Le quiero hacer una consulta , . Acabo de hacer una compra online . Primera vez me . Hice todo el proceso . Ingresé los datos la tarjeta de crédito . Todo okay , pero sigo en una página y lo que quiero confirmar si el pedido se hizo . Ahora me llegó información de mi tarjeta de crédito , del cobro . Entonces por eso , Pero quiero confirmar lo puedo hacer . once , dos , nueve seis Quinientos sesenta y nueve y un seis . Dame un segundo estoy abriendo el otro computador , un bonito , , vamos a verificar . estoy realizando , joven . Un minuto , por favor . No , no ha llegado el correo . Pero si no se dice toda la operación Y cuando llegue al final me salió algo como la operación exitosa . No , con la cajera algo así . Entonces por eso me preocupa , porque no vaya ser que me salga Duplicar la información . ya , pero lo que me interesaba era saber no se información . , te entiendo . Y tengo la última consulta . Dos cosas Tarjeta de débito Acepta . No es cierto . . nunca . Entonces por eso que tenga algún error . Ahí ingresado . Y luego lo que te quería preguntar parte despacho a un peso en consiste porque igual y me salió . un despacho . Tres mil nueve . Noventa , No , no , no compramos . Ya , ya está ligado a una promoción . Eso Ya . pasa ? Que me claro , muy amable . Muchas gracias . Cómo ? Perdón , Ya , ya . Muy amable . Muchas gracias . Gracias . Igual .  
",34809-12-37-51.csv,compra
"Pregunta
 Buenos días . Bienvenido . punto debido al becerra con ? Tengo el gusto ? Hola . Buenas días . . ? Dónde ? lo puedo ayudar ? Mira , ahí una compra con la viendo comercial , la publicidad . para mercados y según lo que veo , jueves y no me bien , Pero ahora me fijo , , jueves cuatro de junio . Entonces no me sirve un pedido lejos . Quería anular la compra . Me puede indicar , por favor el número de pedido ? . Compras ? Pues no su de . Catorce , cuatro , trece , cuatro . Sesenta y . Y yo Un momento , por favor . Gracias . Ya cuatro . Ya . Henry , permítame un momento en para gestionar la anulación del pedido . Por favor , no me y también . Gracias a usted . ? . Muchas gracias por su tiempo de espera . Disculpe la demora se encuentra en línea . Mira , escuchando la grabación y se compra online minutos y no . No es lo que pasa . Es que la grabación no está . Anteriormente teníamos la modalidades , pero debido a la contingencia , dice después no está disponible en estos momentos . Ya de , ya está nublado . Desea tomar nota del número de anulación ? , pues por eso se . la tarjeta días eso se demora máximo . Setenta y dos horas . Entonces , mejor la , no ? igualmente se le va a llegar un correo confirmando la anulación del pedido . Dame el número por cuarenta y uno ya . Cincuenta y cuatro , siete cero . . Cincuenta y cuatro . Así es . Muchas gracias . que es Muy bien . Igualmente . Gracias por llamar . . le Becerra . Que tenga feliz día . , hasta luego .  
",34719-10-53-41.csv,ayuda
"Pregunta
 escucha ? , , , te escucho . con . Mira , te cuento que me acaba de llegar . Un pedido que yo hice hace dos semanas por internet . Ya , pero claro , la persona me me en algún momento . Yo no contesté , Necesito devolver unos porque en verdad no , no , . , Jenny antibacterial pedidos . , me dijeron dos desodorante ambiental que no tienen nada similar . Claro . cuenta ? verdad no lo necesito . ella el dieciséis , , diecisiete , diecisiete , cuarenta y uno . Treinta y seis . Mira , son . Aquí está bien . el código ? No , no importa . ya son dos restaurantes . . estoy viendo la boleta . Y , eh , te digo lo que sale en la boleta lo que pedí . Perfecto . Son tres chocolates . Milka , Caramelo . Sí , eso se . En total cinco cinco Y ponte tu usted me avisan cuando vengan a . que colocar el motivo de yo lo estoy devolviendo . te digo , porque los chocolates también . me indica ya pasa que yo pedí tres chocolate , pero tres chocolates amargos y me mandaron tres . consulta ? Y me dices que en diez días me tiene que una respuesta ? y Y a me avisan ? Del tema de la del requerimiento . Me avisan Y consultar , por ejemplo , los artículos que no estaban El dinero me lo depositan después también de diez días . que en el momento que usted la compra  
",34803-18-44-52.csv,envios
"Pregunta
 Una consulta . Lo que pasa es que quería ver la opción de comprar en en línea y . . Creo que esos son porque como una no tiene . No Entonces los dos funcionando temporalmente . No están ninguno de los dos ya . Perfecto . Entonces , que la tienda de forma y yo corroboro si tiene horario disponible . No sé si la comuna . Deme la dirección . Pasaje Aranjuez Sur harán Perdón . Aranjuez , Aranjuez Sur uno cinco nueve Quilicura , Ya perfecto . Y ahí mismo pago y todo . Me , siempre completando con los  
",34714-18-09-24.csv,envios
"Pregunta
 Hola . Buenas . con Felipe ? Mira , nosotros habíamos hecho un pedido hace unos días y no nos llegaron unas harinas que compramos un reclamo y que lo iban a traer . Pero no han llegado . el número de reclamo Es cuatro uno cinco uno tres nueve . Ya no sabes que no lo hice yo papá . que preguntarle correo . Yo creo que no , porque él me dijo que llamara . un segundo . ocupado . No me ningún correo . nueve , tres , tres , uno , , cuarenta y tres . bueno , que llegue la verdad que yo quiero que lleguen los productos . interesa . Ya , , yo quiero que llegue lo que , nada . , Y nadie me ha llamado tampoco bien , no me . Ayer me llegó un mail y ayer con la chica en la tarde para hacer el reclamo nuevamente y me dijo que era el mismo anterior porque también se equivocado por la bebida . Nada que yo me gustas . Con esta . Despacho . Son horribles . . Aló ? Nadie me llamar señorita . Y otros días con la . productos . Y tengo que esperar hasta mañana . Otra vez . horas que anule todo . No quiero nada aburrieron totalmente . No , no , no compro más . Pero si que anule todo . La verdad que me . Aló ? todo porque . Sí , Aló ? Uno paga inmediato y ellos devuelven Es que me . . . Gracias . Hasta luego .  
",34791-16-21-15.csv,envios
